"@timestamp","host.hostname","event.action","event.module","file.owner","file.path","file.size","file.type","process.args"
"Oct 26, 2022 @ 01:35:16.448",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/._jpeg.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.445",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/._jpeg.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.411",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/giflib.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.407",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/giflib.r4ns0mE","1,576",file,"-"
"Oct 26, 2022 @ 01:35:16.400",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.398",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.353",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/harfbuzz.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.351",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/harfbuzz.r4ns0mE","3,041",file,"-"
"Oct 26, 2022 @ 01:35:16.309",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/xwd.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.302",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/xwd.r4ns0mE","1,636",file,"-"
"Oct 26, 2022 @ 01:35:16.301",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.298",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.296",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/colorimaging.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.293",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/colorimaging.r4ns0mE",455,file,"-"
"Oct 26, 2022 @ 01:35:16.291",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.288",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:16.286",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/lcms.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.283",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/lcms.r4ns0mE","1,465",file,"-"
"Oct 26, 2022 @ 01:35:16.281",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/freetype.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.278",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/freetype.r4ns0mE","29,068",file,"-"
"Oct 26, 2022 @ 01:35:16.277",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.273",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:16.272",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/jpeg.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.268",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/jpeg.r4ns0mE","4,285",file,"-"
"Oct 26, 2022 @ 01:35:16.266",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.desktop/._colorimaging.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.263",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.desktop/._colorimaging.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.262",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.jfr/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:16.259",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.jfr/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:16.257",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.jfr/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:16.254",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.jfr/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.252",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.jfr/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.249",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.jfr/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.248",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.jfr/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.245",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.jfr/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.244",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.jfr/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.239",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.jfr/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:16.236",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.jfr/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.220",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.jfr/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:16.218",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:16.214",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:16.212",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/._jline.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.209",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/._jline.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.208",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:16.204",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.203",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/jline.md","-","-","-"
"Oct 26, 2022 @ 01:35:16.200",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/jline.r4ns0mE","1,873",file,"-"
"Oct 26, 2022 @ 01:35:16.173",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.171",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.136",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.131",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.091",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.086",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:16.084",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.internal.le/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.081",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.internal.le/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:16.079",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/._jdk.crypto.ec","-","-","-"
"Oct 26, 2022 @ 01:35:16.073",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/._java.xml.crypto","-","-","-"
"Oct 26, 2022 @ 01:35:16.068",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/._java.xml.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.066",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.sql/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:16.063",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.sql/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:16.061",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.sql/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:16.059",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.sql/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.018",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.sql/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:16.013",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.sql/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:16.008",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.sql/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:16.003",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.sql/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.975",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.sql/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.972",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.sql/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:15.940",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.sql/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.937",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.sql/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:15.935",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/._java.naming","-","-","-"
"Oct 26, 2022 @ 01:35:15.932",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.charsets/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.929",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.charsets/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:15.928",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.charsets/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.924",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.charsets/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.924",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.charsets/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.919",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.charsets/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.916",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.charsets/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.910",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.charsets/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.908",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.charsets/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.883",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.charsets/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:15.857",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.charsets/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.855",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.charsets/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:15.810",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/._jdk.jfr","-","-","-"
"Oct 26, 2022 @ 01:35:15.807",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.793",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:15.756",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.753",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.751",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.748",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.698",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.693",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.662",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.659",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:15.632",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.628",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/jdk.scripting.nashorn.shell/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:15.626",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.621",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:15.618",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.612",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.606",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/._santuario.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.599",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/._santuario.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.597",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.593",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.592",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/._LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.588",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/._LICENSE.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.587",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.584",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/ASSEMBLY_EXCEPTION.r4ns0mE","1,810",file,"-"
"Oct 26, 2022 @ 01:35:15.582",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/santuario.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.579",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/santuario.r4ns0mE","11,724",file,"-"
"Oct 26, 2022 @ 01:35:15.577",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml.crypto/LICENSE","-","-","-"
"Oct 26, 2022 @ 01:35:15.575",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml.crypto/LICENSE.r4ns0mE","19,562",file,"-"
"Oct 26, 2022 @ 01:35:15.540",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.525",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/ADDITIONAL_LICENSE_INFO.r4ns0mE","2,402",file,"-"
"Oct 26, 2022 @ 01:35:15.521",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._xalan.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.518",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/._xalan.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.487",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._jcup.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.485",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/._jcup.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.442",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/xerces.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.439",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/xerces.r4ns0mE","12,140",file,"-"
"Oct 26, 2022 @ 01:35:15.437",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._dom.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.433",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/._dom.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.431",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._xerces.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.413",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/._xerces.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.409",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._ADDITIONAL_LICENSE_INFO","-","-","-"
"Oct 26, 2022 @ 01:35:15.404",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/._ADDITIONAL_LICENSE_INFO.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.402",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/bcel.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.399",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/bcel.r4ns0mE","11,791",file,"-"
"Oct 26, 2022 @ 01:35:15.397",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/xalan.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.394",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/xalan.r4ns0mE","12,558",file,"-"
"Oct 26, 2022 @ 01:35:15.391",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/dom.md","-","-","-"
"Oct 26, 2022 @ 01:35:15.388",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/dom.r4ns0mE","3,316",file,"-"
"Oct 26, 2022 @ 01:35:15.386",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._ASSEMBLY_EXCEPTION","-","-","-"
"Oct 26, 2022 @ 01:35:15.383",confluence,created,"file_integrity",root,"/opt/atlassian/confluence/jre/legal/java.xml/._ASSEMBLY_EXCEPTION.r4ns0mE",500,file,"-"
"Oct 26, 2022 @ 01:35:15.381",confluence,deleted,"file_integrity","-","/opt/atlassian/confluence/jre/legal/java.xml/._LICENSE","-","-","-"
