@timestamp,error.message,event.module,event.type,file.ctime,file.extension,file.gid,file.owner,file.path,file.size,file.type,host.ip,
"Oct 25, 2022 @ 01:53:35.354",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.335",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,685,376",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.351",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.335",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,619,840",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.349",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.335",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,587,072",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.347",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.335",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,521,536",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.346",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.325",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,488,768",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.343",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.325",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,423,232",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.342",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.325",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,390,464",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.340",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.325",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,357,696",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.338",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.325",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,292,160",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.335",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.325",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,259,392",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.333",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.315",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,193,856",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.332",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.315",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,161,088",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.330",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.315",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,116,032",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.328",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.315",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,062,784",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.326",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.315",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"147,030,016",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.325",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.305",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,968,576",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.323",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.305",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,931,712",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.321",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.305",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,866,176",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.319",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.305",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,833,408",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.317",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.305",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,767,872",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.315",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.295",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,735,104",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.313",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.295",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,702,336",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.311",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.295",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,636,800",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.309",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.295",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,604,032",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.307",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.295",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,538,496",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.306",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.295",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,505,728",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.304",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.285",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,440,192",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.302",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.285",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,407,424",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.301",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.285",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,358,272",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.299",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.285",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,309,120",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.297",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.285",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,276,352",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.296",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.275",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,210,816",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.294",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.275",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,178,048",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.292",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.275",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,145,280",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.290",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.275",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,128,896",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.287",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.265",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,096,128",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.283",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.265",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,079,744",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.278",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.265",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,030,592",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.274",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.255",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"146,014,208",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.270",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.255",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,981,440",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.268",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.255",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,965,056",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.266",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.245",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,948,672",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.262",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.245",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,915,904",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.260",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.245",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,899,520",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.258",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.245",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,883,136",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.256",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.235",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,850,368",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.254",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.235",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,817,600",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.252",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.235",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,784,832",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.251",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.235",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,719,296",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.249",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.235",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,686,528",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.247",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.235",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,653,760",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.245",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.225",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,588,224",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.243",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.225",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,555,456",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.242",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.225",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,522,688",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.240",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.225",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,457,152",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.238",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.225",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,424,384",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.236",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.225",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,391,616",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.234",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.215",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,358,848",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.232",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.215",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,293,312",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.231",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.215",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,260,544",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.229",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.215",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,227,776",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.227",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.215",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,162,240",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.225",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.205",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,129,472",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.223",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.205",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,096,704",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.221",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.205",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"145,014,784",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.220",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.205",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,982,016",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.218",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.205",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,949,248",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.216",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.205",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,883,712",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.214",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.195",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,850,944",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.212",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.195",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,818,176",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.210",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.195",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,752,640",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.208",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.195",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,719,872",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.207",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.195",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,687,104",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.204",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.185",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,621,568",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.202",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.185",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,588,800",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.201",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.185",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,556,032",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.199",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.185",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,494,592",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.197",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.185",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,457,728",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.195",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.175",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,424,960",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.194",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.175",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,392,192",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.192",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.175",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,334,848",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.190",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.175",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,293,888",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.188",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.175",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,261,120",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.186",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.165",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,195,584",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.184",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.165",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,162,816",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.182",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.165",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,130,048",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.180",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.165",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,064,512",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.178",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.165",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"144,031,744",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.176",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.155",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,966,208",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.174",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.155",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,933,440",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.172",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.155",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,867,904",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.170",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.155",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,835,136",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.168",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.155",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,769,600",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.166",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.155",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,736,832",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.163",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.145",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,687,680",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.162",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.145",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,638,528",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.160",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.145",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,605,760",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.158",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.145",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,540,224",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.156",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.135",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,507,456",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.153",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.135",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,441,920",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.151",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.135",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,409,152",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.149",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.135",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,343,616",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.147",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.135",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,310,848",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.145",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.125",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,273,984",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.143",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.125",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,212,544",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.140",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.125",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,163,392",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.139",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.125",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,097,856",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.136",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.125",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"143,065,088",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.134",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.115",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,999,552",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.132",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.115",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,966,784",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.130",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.115",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,901,248",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.128",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.115",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,868,480",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.126",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.115",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,835,712",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.123",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.105",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,770,176",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.120",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.105",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,704,640",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.118",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.105",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,671,872",0,x86_64,target,
"Oct 25, 2022 @ 01:53:35.115",attributes_modified,change,"Oct 25, 2022 @ 01:53:35.095",gz,0,root,/home/resch/destination/exfiltrate_backups.tar.gz,"142,606,336",0,x86_64,target,
